caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2016,1,10410,Alabama,1,1,0,0,0,1,1,17,CHAMBERS (17),3111,VALLEY,2,7,July,2016,7,Saturday,6,6:00am-6:59am,26,26,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-388,,0,None,32.74639167,32.74639167,-85.267452780,-85.267452780,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,33,33,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10411,Alabama,2,2,0,0,0,2,2,117,SHELBY (117),2120,MONTEVALLO,3,7,July,2016,1,Sunday,22,10:00pm-10:59pm,25,25,0,This section IS NOT on the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-25,,1140,1140,33.09175278,33.09175278,-86.829319440,-86.829319440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,27,27,22,10:00pm-10:59pm,40,40,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2016,1,10412,Alabama,1,1,0,0,0,2,2,13,BUTLER (13),0,NOT APPLICABLE,4,7,July,2016,2,Monday,3,3:00am-3:59am,25,25,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-45,,0,None,31.55986667,31.55986667,-86.630147220,-86.630147220,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,3,3:00am-3:59am,40,40,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2016,1,10413,Alabama,1,1,0,0,0,1,1,91,MARENGO (91),0,NOT APPLICABLE,5,7,July,2016,3,Tuesday,22,10:00pm-10:59pm,59,59,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 13,,1314,1314,32.46788889,32.46788889,-87.792155560,-87.792155560,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10414,Alabama,1,1,0,0,0,1,1,85,LOWNDES (85),0,NOT APPLICABLE,10,7,July,2016,1,Sunday,4,4:00am-4:59am,0,0,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-21,,1113,1113,32.08517500,32.08517500,-86.677122220,-86.677122220,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,9,9:00am-9:59am,40,40,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10415,Alabama,1,1,0,0,0,1,1,123,TALLAPOOSA (123),0,NOT APPLICABLE,11,7,July,2016,2,Monday,12,12:00pm-12:59pm,30,30,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 38,,866,866,32.79934167,32.79934167,-85.689630560,-85.689630560,0,No Special Jurisdiction,21,Bridge Pier or Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,12,12:00pm-12:59pm,46,46,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10416,Alabama,1,1,0,0,0,2,2,115,ST. CLAIR (115),2410,PELL CITY,13,7,July,2016,4,Wednesday,16,4:00pm-4:59pm,47,47,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-53,,2160,2160,33.54806944,33.54806944,-86.279788890,-86.279788890,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,16,4:00pm-4:59pm,54,54,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10417,Alabama,4,4,0,0,0,10,10,3,BALDWIN (3),1210,FOLEY,15,7,July,2016,6,Friday,9,9:00am-9:59am,3,3,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-FOLEY BEAACH EXPRESS,,0,None,30.40952778,30.40952778,-87.647575000,-87.647575000,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,9,9:00am-9:59am,7,7,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10418,Alabama,2,2,0,0,0,4,4,73,JEFFERSON (73),1270,FULTONDALE,16,7,July,2016,7,Saturday,20,8:00pm-8:59pm,55,55,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,2,County Highway Agency,4,County Road,CR-CARSON RD,,0,None,33.62578333,33.62578333,-86.783088890,-86.783088890,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,21,9:00pm-9:59pm,6,6,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10419,Alabama,1,1,0,0,0,1,1,119,SUMTER (119),0,NOT APPLICABLE,16,7,July,2016,7,Saturday,0,0:00am-0:59am,15,15,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-17,,1554,1554,32.70439722,32.70439722,-88.312547220,-88.312547220,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,5,Outside Trafficway,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10420,Alabama,1,1,0,0,0,1,1,15,CALHOUN (15),0,NOT APPLICABLE,17,7,July,2016,1,Sunday,3,3:00am-3:59am,20,20,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-204,,34,34,33.84927778,33.84927778,-85.858777780,-85.858777780,0,No Special Jurisdiction,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,1,Construction,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10421,Alabama,1,1,0,0,0,2,2,49,DEKALB (49),0,NOT APPLICABLE,17,7,July,2016,1,Sunday,14,2:00pm-2:59pm,55,55,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-176,,173,173,34.37031667,34.37031667,-85.691311110,-85.691311110,1,National Park Service,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,2,0
2016,1,10422,Alabama,2,1,1,0,1,1,2,55,ETOWAH (55),1280,GADSDEN,24,6,June,2016,6,Friday,5,5:00am-5:59am,2,2,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-759,,40,40,33.99243889,33.99243889,-86.005113890,-86.005113890,0,No Special Jurisdiction,14,"Parked Motor Vehicle ",0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,2,On Shoulder,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,2,2,5,5:00am-5:59am,7,7,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10423,Alabama,1,1,0,0,0,2,2,55,ETOWAH (55),1280,GADSDEN,6,4,April,2016,4,Wednesday,16,4:00pm-4:59pm,53,53,0,This section IS NOT on the NHS,2,Urban,7,Local,4,City or Municipal Highway Agency,6,Local Street - Municipality,SCENIC DR,,0,None,34.03096667,34.03096667,-86.070297220,-86.070297220,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,17,5:00pm-5:59pm,7,7,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10424,Alabama,1,1,0,0,0,1,1,55,ETOWAH (55),1280,GADSDEN,29,3,March,2016,3,Tuesday,99,Unknown Hours,99,Unknown Minutes,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,2,U.S. Highway,US-SR 25,,2266,2266,34.09580000,34.09580000,-85.887555560,-85.887555560,0,No Special Jurisdiction,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,9,Unknown,99,Unknown,0,No Additional Atmospheric Conditions,99,Unknown,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,13,1:00pm-1:59pm,20,20,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10425,Alabama,2,2,0,0,0,6,6,97,MOBILE (97),0,NOT APPLICABLE,10,4,April,2016,1,Sunday,5,5:00am-5:59am,35,35,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-10,,111,111,30.54068611,30.54068611,-88.232419440,-88.232419440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,50,50,6,6:00am-6:59am,16,16,7,7:00am-7:59am,1,1,0,None,0,None,0,None,2,0
2016,1,10426,Alabama,1,1,0,0,0,1,1,65,HALE (65),0,NOT APPLICABLE,1,5,May,2016,1,Sunday,3,3:00am-3:59am,20,20,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-16,,0,None,32.60930278,32.60930278,-87.709369440,-87.709369440,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,4,4:00am-4:59am,15,15,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10427,Alabama,1,1,0,0,0,3,3,127,WALKER (127),0,NOT APPLICABLE,2,5,May,2016,2,Monday,7,7:00am-7:59am,0,0,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-SIPSEY RD,,0,None,33.81100833,33.81100833,-87.140061110,-87.140061110,0,No Special Jurisdiction,17,Boulder,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,7,7:00am-7:59am,2,2,7,7:00am-7:59am,16,16,8,8:00am-8:59am,48,48,0,None,0,None,0,None,1,0
2016,1,10428,Alabama,1,1,0,0,0,4,4,21,CHILTON (21),0,NOT APPLICABLE,8,7,July,2016,6,Friday,5,5:00am-5:59am,45,45,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-65,,1992,1992,32.72246389,32.72246389,-86.533766670,-86.533766670,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,57,57,6,6:00am-6:59am,13,13,6,6:00am-6:59am,38,38,0,None,0,None,0,None,1,0
2016,1,10429,Alabama,2,2,0,0,0,3,3,73,JEFFERSON (73),350,BIRMINGHAM,26,7,July,2016,3,Tuesday,18,6:00pm-6:59pm,15,15,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-59,,1330,1330,33.57218611,33.57218611,-86.717947220,-86.717947220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",99,Unknown,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,22,22,18,6:00pm-6:59pm,27,27,19,7:00pm-7:59pm,0,0,0,None,0,None,0,None,1,1
2016,1,10430,Alabama,2,2,0,0,0,2,2,97,MOBILE (97),2100,MOBILE,26,7,July,2016,3,Tuesday,14,2:00pm-2:59pm,47,47,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-10,,285,285,30.69162778,30.69162778,-88.030194440,-88.030194440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,15,3:00pm-3:59pm,1,1,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),28,Backup Due to Regular Congestion,0,None,0,None,1,1
2016,1,10431,Alabama,2,1,1,1,2,1,2,73,JEFFERSON (73),0,NOT APPLICABLE,27,7,July,2016,4,Wednesday,10,10:00am-10:59am,0,0,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-459,,309,309,33.55748056,33.55748056,-86.640330560,-86.640330560,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,2,On Shoulder,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,10,10:00am-10:59am,5,5,10,10:00am-10:59am,11,11,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10432,Alabama,1,1,0,0,0,1,1,73,JEFFERSON (73),350,BIRMINGHAM,4,6,June,2016,7,Saturday,15,3:00pm-3:59pm,45,45,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-FORESTDALE BEND RD,,0,None,33.58418333,33.58418333,-86.902675000,-86.902675000,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10433,Alabama,2,2,0,0,0,2,2,127,WALKER (127),0,NOT APPLICABLE,4,8,August,2016,5,Thursday,11,11:00am-11:59am,55,55,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-22,,697,697,33.74569444,33.74569444,-87.202619440,-87.202619440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,1,1,12,12:00pm-12:59pm,10,10,12,12:00pm-12:59pm,51,51,0,None,0,None,0,None,1,0
2016,1,10434,Alabama,2,2,0,0,0,2,2,73,JEFFERSON (73),0,NOT APPLICABLE,20,6,June,2016,2,Monday,19,7:00pm-7:59pm,18,18,0,This section IS NOT on the NHS,2,Urban,7,Local,4,City or Municipal Highway Agency,6,Local Street - Municipality,4TH PLACE NW,15TH LN NW,0,None,33.62531667,33.62531667,-86.693672220,-86.693672220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,2,Intersection,3,T-Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,22,22,19,7:00pm-7:59pm,26,26,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10435,Alabama,2,2,0,0,0,2,2,97,MOBILE (97),0,NOT APPLICABLE,8,7,July,2016,6,Friday,20,8:00pm-8:59pm,30,30,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,2,County Highway Agency,4,County Road,CR-OLD PASCAGOULA RD,,0,None,30.58749444,30.58749444,-88.173580560,-88.173580560,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,8,Driveway Access Related,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,39,39,20,8:00pm-8:59pm,43,43,21,9:00pm-9:59pm,3,3,0,None,0,None,0,None,1,2
2016,1,10436,Alabama,1,1,0,1,1,1,1,5,BARBOUR (5),1050,EUFAULA,9,7,July,2016,7,Saturday,21,9:00pm-9:59pm,53,53,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 1,,630,630,31.84171667,31.84171667,-85.166794440,-85.166794440,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,0,0,22,10:00pm-10:59pm,5,5,22,10:00pm-10:59pm,20,20,0,None,0,None,0,None,1,0
2016,1,10437,Alabama,2,2,0,0,0,2,2,125,TUSCALOOSA (125),718,COALING,15,7,July,2016,6,Friday,12,12:00pm-12:59pm,20,20,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,2,U.S. Highway,US-SR 7,,928,928,33.17480278,33.17480278,-87.355208330,-87.355208330,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,25,25,12,12:00pm-12:59pm,38,38,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10438,Alabama,1,1,0,0,0,1,1,3,BALDWIN (3),860,DAPHNE,17,7,July,2016,1,Sunday,0,0:00am-0:59am,45,45,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,MAIN ST,,0,None,30.62166389,30.62166389,-87.910552780,-87.910552780,0,No Special Jurisdiction,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,1,1:00am-1:59am,34,34,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10439,Alabama,2,2,0,0,0,6,6,113,RUSSELL (113),0,NOT APPLICABLE,18,7,July,2016,2,Monday,8,8:00am-8:59am,30,30,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 8,JOWERS RD,2074,2074,32.46023611,32.46023611,-85.146066670,-85.146066670,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,3,"Intersection-Related ",3,T-Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,49,49,8,8:00am-8:59am,57,57,11,11:00am-11:59am,4,4,0,None,0,None,0,None,5,0
2016,1,10440,Alabama,1,1,0,1,1,1,1,15,CALHOUN (15),0,NOT APPLICABLE,20,7,July,2016,4,Wednesday,20,8:00pm-8:59pm,40,40,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,2,County Highway Agency,4,County Road,CR-SAKS RD,MAXANNA DR,0,None,33.72666111,33.72666111,-85.845927780,-85.845927780,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,"Intersection-Related ",3,T-Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,48,48,20,8:00pm-8:59pm,54,54,21,9:00pm-9:59pm,6,6,0,None,0,None,0,None,2,1
2016,1,10441,Alabama,1,1,0,1,1,1,1,33,COLBERT (33),1915,LITTLEVILLE,21,7,July,2016,5,Thursday,22,10:00pm-10:59pm,30,30,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 13,,3010,3010,34.58003333,34.58003333,-87.681300000,-87.681300000,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,53,53,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10442,Alabama,1,1,0,0,0,1,1,115,ST. CLAIR (115),2410,PELL CITY,22,7,July,2016,6,Friday,21,9:00pm-9:59pm,0,0,0,This section IS NOT on the NHS,1,Rural,7,Local,4,City or Municipal Highway Agency,6,Local Street - Municipality,DRY CREEK RD,,0,None,33.57602778,33.57602778,-86.297505560,-86.297505560,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,21,9:00pm-9:59pm,12,12,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
